Date,Open,High,Low,Close
2018-02-13 10-PM,8801,8856.03,8790,8832.74
2018-02-13 11-PM,8839.99,8840,8787.1,8840
2018-02-14 12-AM,8832.74,8857.89,8800.01,8823.81
2018-02-14 01-AM,8840,8859.98,8796.8,8879
2018-02-14 02-AM,8823.81,8893.61,8823.07,8894.9
2018-02-14 03-AM,8879,8899.79,8795,8990
2018-02-14 04-AM,8894.9,8997,8864.51,9004.89
2018-02-14 05-AM,8990,9004.98,8916,9035
2018-02-14 06-AM,9004.89,9095.73,8995,9020
2018-02-14 07-AM,9035,9100,9007.1,8970
2018-02-14 08-AM,9020,9079.44,8964.11,8904.1
2018-02-14 09-AM,8970,8997,8895,8935.31
2018-02-14 10-AM,8904.1,9043,8890,9060.41
2018-02-14 11-AM,8935.31,9070,8888,9242.94
2018-02-14 12-PM,9060.41,9280,9060.41,9273.3
2018-02-14 01-PM,9242.94,9350,9201,9231
2018-02-14 02-PM,9273.3,9308,9176.91,9365.51
2018-02-14 03-PM,9231,9365.51,9230,9322.33
2018-02-14 04-PM,9365.51,9448,9299.58,9350
2018-02-14 05-PM,9322.33,9400,9292.19,9398.74
2018-02-14 06-PM,9350,9425,9318.31,9246.01
2018-02-14 07-PM,9398.74,9398.74,9221.57,9313.35
2018-02-14 08-PM,9246.01,9321.39,9245,9280
2018-02-14 09-PM,9313.35,9370,9265.51,9425.9
2018-02-14 10-PM,9280,9425.9,9275.8,9497.99
2018-02-14 11-PM,9425.9,9500,9403.36,9406.19
2018-02-15 12-AM,9497.99,9500,9350,9451.16
2018-02-15 01-AM,9406.19,9480,9403,9638
2018-02-15 02-AM,9451.16,9648.86,9420,9775.2
2018-02-15 03-AM,9638,9801.02,9606.19,9920
2018-02-15 04-AM,9775.2,9960,9750.1,9895.37
2018-02-15 05-AM,9920,9950,9830.01,9910
2018-02-15 06-AM,9895.37,9937,9875.1,10081
2018-02-15 07-AM,9910,10099,9900,10178
2018-02-15 08-AM,10081,10190,10078,9905
2018-02-15 09-AM,10178,10393.62,9854.12,9950
2018-02-15 10-AM,9905,9962.05,9600,9799
2018-02-15 11-AM,9950,10096.46,9740,9915
2018-02-15 12-PM,9799,9950,9785.86,9848.01
2018-02-15 01-PM,9915,9960,9835,10018
2018-02-15 02-PM,9848.01,10025,9835,9985
2018-02-15 03-PM,10018,10080,9900,10007
2018-02-15 04-PM,9985,10019.99,9912.34,10130
2018-02-15 05-PM,10007,10200,9963.59,10161
2018-02-15 06-PM,10130,10313,10104.9,10270
2018-02-15 07-PM,10161,10330,10157.4,10189.02
2018-02-15 08-PM,10270,10323.09,10109.56,10099.7
2018-02-15 09-PM,10189.02,10229.96,10020,10205.74
2018-02-15 10-PM,10099.7,10280,10047,10219.31
2018-02-15 11-PM,10205.74,10293.39,10188.27,10324.94
2018-02-16 12-AM,10219.31,10324.94,10197.5,10355
2018-02-16 01-AM,10324.94,10355,10218,10337
2018-02-16 02-AM,10355,10368.55,10326.69,10240
2018-02-16 03-AM,10337,10380,10220,10160
2018-02-16 04-AM,10240,10314.68,10141,10325
2018-02-16 05-AM,10160,10399.9,10150,10123
2018-02-16 06-AM,10325,10325,10050,10018
2018-02-16 07-AM,10123,10200,10000,10195
2018-02-16 08-AM,10018,10213.06,9950,10145
2018-02-16 09-AM,10195,10220,10110,10100
2018-02-16 10-AM,10145,10145,10077,10105
2018-02-16 11-AM,10100,10140,10010,10147
2018-02-16 12-PM,10105,10170,10048,10166.1
2018-02-16 01-PM,10147,10288,10115.08,10292.99
2018-02-16 02-PM,10166.1,10293.05,10153.06,10216.88
2018-02-16 03-PM,10292.99,10306.31,10216.82,10283
2018-02-16 04-PM,10216.88,10333.04,10210,10300
2018-02-16 05-PM,10283,10325,10228.11,10180
2018-02-16 06-PM,10300,10300,10100,10223
2018-02-16 07-PM,10180,10250,10138.1,10210
2018-02-16 08-PM,10223,10248,10140.75,10229
2018-02-16 09-PM,10210,10273.54,10180.01,10291.56
2018-02-16 10-PM,10229,10310,10201,10290
2018-02-16 11-PM,10291.56,10320,10273,10305.8
2018-02-17 12-AM,10290,10330,10246.4,10386
2018-02-17 01-AM,10305.8,10400,10296.12,10430
2018-02-17 02-AM,10386,10472,10361.77,10479
2018-02-17 03-AM,10430,10500,10400,10599
2018-02-17 04-AM,10479,10599,10450.22,10616
2018-02-17 05-AM,10599,10637.2,10463.54,10929.99
2018-02-17 06-AM,10616,10932,10616,10848
2018-02-17 07-AM,10929.99,10933,10732,10950
2018-02-17 08-AM,10848,10974.84,10810,10838
2018-02-17 09-AM,10950,10983,10838,10863
2018-02-17 10-AM,10838,10949.98,10760,10941.99
2018-02-17 11-AM,10863,10950,10863,10922.77
2018-02-17 12-PM,10941.99,11095.65,10900,10880
2018-02-17 01-PM,10922.77,10970,10815.01,10860.01
2018-02-17 02-PM,10880,10930.75,10775.54,10919
2018-02-17 03-PM,10860.01,10936.02,10840,10930
2018-02-17 04-PM,10919,10965,10876.68,10978
2018-02-17 05-PM,10930,11000,10923,10952
2018-02-17 06-PM,10978,10978,10880.26,10925
2018-02-17 07-PM,10952,10980,10899,10955.84
2018-02-17 08-PM,10925,10991,10901.1,10994.99
2018-02-17 09-PM,10955.84,10994.99,10955,11101.07
2018-02-17 10-PM,10994.99,11101.07,10955,11215
2018-02-17 11-PM,11101.07,11259,11100,11264
2018-02-18 12-AM,11215,11270,11199,11409.4
2018-02-18 01-AM,11264,11434.52,11241.81,11370
2018-02-18 02-AM,11409.4,11443.38,11330.33,11184
2018-02-18 03-AM,11370,11389,11178,11299
2018-02-18 04-AM,11184,11311.8,11122.65,10855
2018-02-18 05-AM,11299,11312,10854,10860
2018-02-18 06-AM,10855,11200,10825,10930
2018-02-18 07-AM,10860,10977.16,10825.1,10665
2018-02-18 08-AM,10930,11000,10665,10270
2018-02-18 09-AM,10665,10715,10243,10830
2018-02-18 10-AM,10270,10830,10201,10980.1
2018-02-18 11-AM,10830,10988,10798.72,10800
2018-02-18 12-PM,10980.1,11000,10687,10904.98
2018-02-18 01-PM,10800,10990,10750,10975
2018-02-18 02-PM,10904.98,10993.99,10876.38,10910
2018-02-18 03-PM,10975,11117.97,10894,10895
2018-02-18 04-PM,10910,10998,10800,11000
2018-02-18 05-PM,10895,11008.29,10895,10980.11
2018-02-18 06-PM,11000,11012,10833,11082
2018-02-18 07-PM,10980.11,11163.96,10980.1,11017
2018-02-18 08-PM,11082,11146.99,10960,11039
2018-02-18 09-PM,11017,11050,10940,10899
2018-02-18 10-PM,11039,11055,10892.44,10761
2018-02-18 11-PM,10899,10918.6,10760.9,10763.03
2018-02-19 12-AM,10761,10860,10720,10935.2
2018-02-19 01-AM,10763.03,10940.02,10753,10903.61
2018-02-19 02-AM,10935.2,10953.22,10820.24,10832.23
2018-02-19 03-AM,10903.61,10950.28,10798.63,10831.11
2018-02-19 04-AM,10832.23,10878.99,10770,10750
2018-02-19 05-AM,10831.11,10857,10720,10800
2018-02-19 06-AM,10750,10840,10732,11012
2018-02-19 07-AM,10800,11053.43,10782,10972
2018-02-19 08-AM,11012,11020,10913,11068.7
2018-02-19 09-AM,10972,11080,10903.01,11050
2018-02-19 10-AM,11068.7,11158,11040,11091
2018-02-19 11-AM,11050,11135.39,11050,11066.1
2018-02-19 12-PM,11091,11140,11055,11065.02
2018-02-19 01-PM,11066.1,11100,11050,11053.69
2018-02-19 02-PM,11065.02,11100,11040,11214
2018-02-19 03-PM,11053.69,11233.66,11053.69,11140
2018-02-19 04-PM,11214,11280,11111,11129
2018-02-19 05-PM,11140,11219.54,11050,11160
2018-02-19 06-PM,11129,11220,11102,11220
2018-02-19 07-PM,11160,11255.01,11146.44,11230.4
2018-02-19 08-PM,11220,11270,11170,11182.47
2018-02-19 09-PM,11230.4,11279,11152.09,11183.9
2018-02-19 10-PM,11182.47,11195,11150,11265
2018-02-19 11-PM,11183.9,11292,11150,11390
2018-02-20 12-AM,11265,11400,11238,11450
2018-02-20 01-AM,11390,11460,11373.95,11361.94
2018-02-20 02-AM,11450,11460,11300.1,11605
2018-02-20 03-AM,11361.94,11650,11328,11670
2018-02-20 04-AM,11605,11699,11601.75,11655
2018-02-20 05-AM,11670,11698,11573.71,11730
2018-02-20 06-AM,11655,11750,11588.41,11740
2018-02-20 07-AM,11730,11831,11700.37,11583
2018-02-20 08-AM,11740,11763.3,11574.8,11640
2018-02-20 09-AM,11583,11660.32,11438,11699
2018-02-20 10-AM,11640,11718.45,11507,11650
2018-02-20 11-AM,11699,11699,11583.28,11697
2018-02-20 12-PM,11650,11700,11650,11800
2018-02-20 01-PM,11697,11800,11681,11779.8
2018-02-20 02-PM,11800,11800,11732.31,11720
2018-02-20 03-PM,11779.8,11779.8,11681.48,11800
2018-02-20 04-PM,11720,11813,11718.81,11949
2018-02-20 05-PM,11800,12000,11777.1,11975
2018-02-20 06-PM,11949,12000,11900.1,11985
2018-02-20 07-PM,11975,12000,11870.61,12067
2018-02-20 08-PM,11985,12100,11911.34,12065
2018-02-20 09-PM,12067,12100,11990,11900
2018-02-20 10-PM,12065,12153,11750,11758
2018-02-20 11-PM,11900,11938,11640.95,11780
2018-02-21 12-AM,11758,11815,11499.9,11860
2018-02-21 01-AM,11780,11910.16,11680,11667
2018-02-21 02-AM,11860,11905,11479.52,11431.65
2018-02-21 03-AM,11667,11774.68,11430,11301.01
2018-02-21 04-AM,11431.65,11478.62,11200,11318
2018-02-21 05-AM,11301.01,11350.9,11250,11600
2018-02-21 06-AM,11318,11600,11234.12,11723
2018-02-21 07-AM,11600,11780.61,11533,11600
2018-02-21 08-AM,11723,11764.77,11550,11670.2
2018-02-21 09-AM,11600,11700,11528.1,11430
2018-02-21 10-AM,11670.2,11697,11300,11458
2018-02-21 11-AM,11430,11700,11379.69,11520
2018-02-21 12-PM,11458,11529,11420,11220
2018-02-21 01-PM,11520,11600,11200,11100
2018-02-21 02-PM,11220,11280,10800,10870
2018-02-21 03-PM,11100,11100,10800,10820
2018-02-21 04-PM,10870,10958.18,10700,10858
2018-02-21 05-PM,10820,10879.99,10750,10935
2018-02-21 06-PM,10858,11124.53,10825.01,10790
2018-02-21 07-PM,10935,10935,10740,10677
2018-02-21 08-PM,10790,10799.9,10615,10635
2018-02-21 09-PM,10677,10741,10620,10861.27
2018-02-21 10-PM,10635,10979.95,10630,10880
2018-02-21 11-PM,10861.27,10950,10776.89,10806
2018-02-22 12-AM,10880,10915,10655,11000
2018-02-22 01-AM,10806,11000,10795,11135
2018-02-22 02-AM,11000,11170,10923,11143.67
2018-02-22 03-AM,11135,11239.36,11093.13,11142.99
2018-02-22 04-AM,11143.67,11174.98,10983,11275
2018-02-22 05-AM,11142.99,11300,11103,11370
2018-02-22 06-AM,11275,11439.5,11265,11050
2018-02-22 07-AM,11370,11415,11017.73,10873
2018-02-22 08-AM,11050,11080,10865.61,10801
2018-02-22 09-AM,10873,11044.81,10794.83,10568
2018-02-22 10-AM,10801,10850,10550,10750
2018-02-22 11-AM,10568,10999,10567.5,10438
2018-02-22 12-PM,10750,10850,10400,10230
2018-02-22 01-PM,10438,10575,10000,10298.9
2018-02-22 02-PM,10230,10470,10200,10410
2018-02-22 03-PM,10298.9,10575.24,10285,10350
2018-02-22 04-PM,10410,10498,10300,10200
2018-02-22 05-PM,10350,10391.2,10171.01,10307.7
2018-02-22 06-PM,10200,10315,10179,10410
2018-02-22 07-PM,10307.7,10450,10260,10459.9
2018-02-22 08-PM,10410,10460.9,10306.77,10299
2018-02-22 09-PM,10459.9,10497,10251,10345
2018-02-22 10-PM,10299,10345,10251,10266
2018-02-22 11-PM,10345,10360.1,10250.1,10120
2018-02-23 12-AM,10266,10268,10111,10199
2018-02-23 01-AM,10120,10200,10055,10160.98
2018-02-23 02-AM,10199,10229.87,10144.32,10231
2018-02-23 03-AM,10160.98,10235,10067.44,10300
2018-02-23 04-AM,10231,10319.89,10221,10226
2018-02-23 05-AM,10300,10400,10184.61,10220
2018-02-23 06-AM,10226,10260,10170.01,10259
2018-02-23 07-AM,10220,10271.9,10202,10359.9
2018-02-23 08-AM,10259,10378,10234.12,10550
2018-02-23 09-AM,10359.9,10580,10330.02,10387.68
2018-02-23 10-AM,10550,10600,10301.69,10580
2018-02-23 11-AM,10387.68,10595.68,10357,10590
2018-02-23 12-PM,10580,10640,10464.39,10550.1
2018-02-23 01-PM,10590,10600,10520,10697
2018-02-23 02-PM,10550.1,10790,10550.1,10709
2018-02-23 03-PM,10697,10782.41,10610,10431.07
2018-02-23 04-PM,10709,10719.89,10420,10515
2018-02-23 05-PM,10431.07,10515,10381.69,10585
2018-02-23 06-PM,10515,10600,10490.1,10481.99
2018-02-23 07-PM,10585,10620,10405,10410
2018-02-23 08-PM,10481.99,10481.99,10292.23,10368
2018-02-23 09-PM,10410,10445,10363,10550
2018-02-23 10-PM,10368,10550,10350.2,10591
2018-02-23 11-PM,10550,10669.98,10505.07,10680.6
2018-02-24 12-AM,10591,10702,10543,10670
2018-02-24 01-AM,10680.6,10732.57,10599.17,10743.61
2018-02-24 02-AM,10670,10781,10670,10701.51
2018-02-24 03-AM,10743.61,10759.99,10648.8,10702
2018-02-24 04-AM,10701.51,10808.3,10701.51,10760.95
2018-02-24 05-AM,10702,10822.85,10698.01,10545
2018-02-24 06-AM,10760.95,10800,10460,10515.1
2018-02-24 07-AM,10545,10550,10343,10452
2018-02-24 08-AM,10515.1,10548.99,10367.13,10500
2018-02-24 09-AM,10452,10549,10452,10240
2018-02-24 10-AM,10500,10510.5,10189.1,10250
2018-02-24 11-AM,10240,10316.43,10159,10269.9
2018-02-24 12-PM,10250,10284.89,10160,10121.01
2018-02-24 01-PM,10269.9,10269.9,10061,10230
2018-02-24 02-PM,10121.01,10265.9,10075,10200
2018-02-24 03-PM,10230,10250,10151.21,10239.95
2018-02-24 04-PM,10200,10280,10090,10159.6
2018-02-24 05-PM,10239.95,10239.95,10110.01,10100
2018-02-24 06-PM,10159.6,10200,10100,10093
2018-02-24 07-PM,10100,10161.7,10061,9959
2018-02-24 08-PM,10093,10125,9910,9998
2018-02-24 09-PM,9959,10089.86,9900,10118.49
2018-02-24 10-PM,9998,10216.79,9966.02,10190
2018-02-24 11-PM,10118.49,10199.99,10068.82,10154.99
2018-02-25 12-AM,10190,10190,10050,10236.7
2018-02-25 01-AM,10154.99,10253.33,10116.02,10159
2018-02-25 02-AM,10236.7,10249,10159,10077
2018-02-25 03-AM,10159,10159,10050,10234
2018-02-25 04-AM,10077,10234.9,10061,10200
2018-02-25 05-AM,10234,10235,10118,10289.9
2018-02-25 06-AM,10200,10322,10185.55,10203
2018-02-25 07-AM,10289.9,10321.9,10196,10063.01
2018-02-25 08-AM,10203,10255,10060,10060.01
2018-02-25 09-AM,10063.01,10098,10049.27,10119.46
2018-02-25 10-AM,10060.01,10160.63,10050,10137.8
2018-02-25 11-AM,10119.46,10193.99,10075.41,10069
2018-02-25 12-PM,10137.8,10175,10050,10051.31
2018-02-25 01-PM,10069,10100,10050,10050
2018-02-25 02-PM,10051.31,10099,10050,9948
2018-02-25 03-PM,10050,10100,9900,9930.04
2018-02-25 04-PM,9948,10026.8,9905.71,9930
2018-02-25 05-PM,9930.04,10002,9900,9978.1
2018-02-25 06-PM,9930,10026.9,9871,10016.49
2018-02-25 07-PM,9978.1,10066,9970,10070
2018-02-25 08-PM,10016.49,10070,9974.42,10033
2018-02-25 09-PM,10070,10118.23,10033,10095
2018-02-25 10-PM,10033,10114,10020.25,9994
2018-02-25 11-PM,10095,10095,9991.4,10025
2018-02-26 12-AM,9994,10063.8,9983,10123.26
2018-02-26 01-AM,10025,10141.94,9999.23,10165
2018-02-26 02-AM,10123.26,10165,10075.9,10112.8
2018-02-26 03-AM,10165,10180,10050,10125.19
2018-02-26 04-AM,10112.8,10125.19,10050,10031.02
2018-02-26 05-AM,10125.19,10133,10008.31,9874.89
2018-02-26 06-AM,10031.02,10069,9850,9901.64
2018-02-26 07-AM,9874.89,9949.2,9860,9831.1
2018-02-26 08-AM,9901.64,9916.11,9783,9895.4
2018-02-26 09-AM,9831.1,9950,9831.1,10053.31
2018-02-26 10-AM,9895.4,10068,9889.2,10090
2018-02-26 11-AM,10053.31,10108.53,9993,10139
2018-02-26 12-PM,10090,10155,10010.1,10360
2018-02-26 01-PM,10139,10535,10139,10450
2018-02-26 02-PM,10360,10600,10354,10470
2018-02-26 03-PM,10450,10499.9,10383,10430
2018-02-26 04-PM,10470,10600,10413.01,10405.11
2018-02-26 05-PM,10430,10451.65,10340,10490
2018-02-26 06-PM,10405.11,10490,10405.01,10500
2018-02-26 07-PM,10490,10545,10440.4,10529
2018-02-26 08-PM,10500,10542,10449.01,10590
2018-02-26 09-PM,10529,10700,10502,10640
2018-02-26 10-PM,10590,10669.39,10565.64,10574
2018-02-26 11-PM,10640,10662,10551.01,10606
2018-02-27 12-AM,10574,10647.12,10562.2,10488
2018-02-27 01-AM,10606,10629.62,10471,10500
2018-02-27 02-AM,10488,10505,10451.7,10529.8
2018-02-27 03-AM,10500,10550,10400,10561
2018-02-27 04-AM,10529.8,10599,10504.1,10581.85
2018-02-27 05-AM,10561,10595.68,10501,10510.1
2018-02-27 06-AM,10581.85,10598.99,10502.21,10800.05
2018-02-27 07-AM,10510.1,10820,10508.1,10937.2
2018-02-27 08-AM,10800.05,10950,10790,10913
2018-02-27 09-AM,10937.2,10961.06,10875.82,10845.01
2018-02-27 10-AM,10913,10945,10818,10926.3
2018-02-27 11-AM,10845.01,10965,10826,10920
2018-02-27 12-PM,10926.3,10962,10900,11078.95
2018-02-27 01-PM,10920,11099,10901,10931
2018-02-27 02-PM,11078.95,11080,10830,10782.51
2018-02-27 03-PM,10931,10931,10601,10840
2018-02-27 04-PM,10782.51,10890,10738,10834.5
2018-02-27 05-PM,10840,10898.9,10810,10887.89
2018-02-27 06-PM,10834.5,10888,10813.02,10950
2018-02-27 07-PM,10887.89,10975,10885.8,10906
2018-02-27 08-PM,10950,10950,10852.11,10960
2018-02-27 09-PM,10906,10985,10886.66,10927.9
2018-02-27 10-PM,10960,11000,10906,10887.89
2018-02-27 11-PM,10927.9,10985,10846.1,10924.5
2018-02-28 12-AM,10887.89,10934.16,10833.01,10924.8
2018-02-28 01-AM,10924.5,10977.31,10910,10932
2018-02-28 02-AM,10924.8,10990,10924.8,11088.4
2018-02-28 03-AM,10932,11099,10931.5,11035
2018-02-28 04-AM,11088.4,11099,11011,11097
2018-02-28 05-AM,11035,11099,11010.83,11000
2018-02-28 06-AM,11097,11197.9,10960,11011
2018-02-28 07-AM,11000,11040,10854,10820
2018-02-28 08-AM,11011,11093,10820,10918
2018-02-28 09-AM,10820,10966,10800,10880
2018-02-28 10-AM,10918,10949.81,10839,10850
2018-02-28 11-AM,10880,10899.9,10836,10761.7
2018-02-28 12-PM,10850,10900,10740,10821
2018-02-28 01-PM,10761.7,10885,10744,10849.98
2018-02-28 02-PM,10821,10880,10750,10848
2018-02-28 03-PM,10849.98,10880,10809.01,10780
2018-02-28 04-PM,10848,10850,10769,10773
2018-02-28 05-PM,10780,10852.24,10756,10825
2018-02-28 06-PM,10773,10883.99,10769,10810
2018-02-28 07-PM,10825,10849,10781.01,10940
2018-02-28 08-PM,10810,10950,10810,10882.2
2018-02-28 09-PM,10940,10950,10882.2,10830
2018-02-28 10-PM,10882.2,10925.8,10830,10728
2018-02-28 11-PM,10830,10852.21,10723.42,10775
2018-03-01 12-AM,10728,10810.98,10687,10799
2018-03-01 01-AM,10775,10816,10705,10810.6
2018-03-01 02-AM,10799,10858.02,10760.95,10725
2018-03-01 03-AM,10810.6,10817.42,10678.38,10800
2018-03-01 04-AM,10725,10862.48,10711.5,10751
2018-03-01 05-AM,10800,10839.54,10720.3,10706
2018-03-01 06-AM,10751,10755,10651,10791.9
2018-03-01 07-AM,10706,10855,10689,10890.44
2018-03-01 08-AM,10791.9,10947.86,10791.9,10899.9
2018-03-01 09-AM,10890.44,10921,10820,10948.81
2018-03-01 10-AM,10899.9,10959,10851.1,10931
2018-03-01 11-AM,10948.81,10960,10909,10916
2018-03-01 12-PM,10931,10982,10916,10982
2018-03-01 01-PM,10916,11000,10916,11036.1
2018-03-01 02-PM,10982,11040,10930.18,11006
2018-03-01 03-PM,11036.1,11050,10950.59,11040
2018-03-01 04-PM,11006,11041,10975.17,11079.69
2018-03-01 05-PM,11040,11079.69,10980,11120
2018-03-01 06-PM,11079.69,11122,11022.1,11060
2018-03-01 07-PM,11120,11120,11010.8,11199
2018-03-01 08-PM,11060,11200,11015.83,11100
2018-03-01 09-PM,11199,11230,11100,11127.36
2018-03-01 10-PM,11100,11150,10980,11070
2018-03-01 11-PM,11127.36,11127.36,11054.72,11181
2018-03-02 12-AM,11070,11209,11056,11296.49
2018-03-02 01-AM,11181,11296.5,11160.36,11185
2018-03-02 02-AM,11296.49,11296.5,11160,11296
2018-03-02 03-AM,11185,11297,11182.8,11182.62
2018-03-02 04-AM,11296,11320,11182.59,11175
2018-03-02 05-AM,11182.62,11254.74,11085.5,11312.96
2018-03-02 06-AM,11175,11350,11166.01,11320
2018-03-02 07-AM,11312.96,11350,11264,11358
2018-03-02 08-AM,11320,11359.99,11250,11185
2018-03-02 09-AM,11358,11360,11180,11168
2018-03-02 10-AM,11185,11250,11111,11180
2018-03-02 11-AM,11168,11190,11111.2,11213.1
2018-03-02 12-PM,11180,11220,11145,11126
2018-03-02 01-PM,11213.1,11250,11122,11000
2018-03-02 02-PM,11126,11165,10980,11040
2018-03-02 03-PM,11000,11055.99,10965,11022
2018-03-02 04-PM,11040,11056,10970,11098.7
2018-03-02 05-PM,11022,11099,11012,11159
2018-03-02 06-PM,11098.7,11161,11055.79,11130.9
2018-03-02 07-PM,11159,11165.78,11089,11261
2018-03-02 08-PM,11130.9,11280,11116,11250
2018-03-02 09-PM,11261,11280,11189,11270.4
2018-03-02 10-PM,11250,11280,11229.01,11240
2018-03-02 11-PM,11270.4,11286,11160,11271.7
2018-03-03 12-AM,11240,11283.44,11197.4,11350
2018-03-03 01-AM,11271.7,11350,11260,11420
2018-03-03 02-AM,11350,11430,11305.5,11449
2018-03-03 03-AM,11420,11450,11395.1,11485
2018-03-03 04-AM,11449,11498,11395.1,11415
2018-03-03 05-AM,11485,11490.1,11389,11494
2018-03-03 06-AM,11415,11500,11411.01,11463
2018-03-03 07-AM,11494,11495.87,11400,11460
2018-03-03 08-AM,11463,11480,11366,11478
2018-03-03 09-AM,11460,11499,11435.01,11482.99
2018-03-03 10-AM,11478,11495,11405,11436.98
2018-03-03 11-AM,11482.99,11485,11387,11549.99
2018-03-03 12-PM,11436.98,11575.99,11425,11571
2018-03-03 01-PM,11549.99,11600,11503.98,11570
2018-03-03 02-PM,11571,11600,11541.29,11640
2018-03-03 03-PM,11570,11640,11570,11690
2018-03-03 04-PM,11640,11700,11611,11732
2018-03-03 05-PM,11690,11739,11656,11635
2018-03-03 06-PM,11732,11732,11635,11703
2018-03-03 07-PM,11635,11710,11635,11511
2018-03-03 08-PM,11703,11725,11459.44,11526.99
2018-03-03 09-PM,11511,11580.99,11490,11609
2018-03-03 10-PM,11526.99,11609,11501,11678
2018-03-03 11-PM,11609,11679.99,11572,11539
2018-03-04 12-AM,11678,11678,11520,11630.99
2018-03-04 01-AM,11539,11630.99,11524,11583.88
2018-03-04 02-AM,11630.99,11630.99,11525,11485
2018-03-04 03-AM,11583.88,11583.88,11420,11479
2018-03-04 04-AM,11485,11490,11420,11483
2018-03-04 05-AM,11479,11490,11450,11408
2018-03-04 06-AM,11483,11483,11400,11306
2018-03-04 07-AM,11408,11420,11300,11435.9
2018-03-04 08-AM,11306,11436,11290.1,11439
2018-03-04 09-AM,11435.9,11465,11350.01,11352.4
2018-03-04 10-AM,11439,11467.99,11330,11366.56
2018-03-04 11-AM,11352.4,11419.37,11305,11450
2018-03-04 12-PM,11366.56,11466,11344.42,11450
2018-03-04 01-PM,11450,11488,11440,11411.7
2018-03-04 02-PM,11450,11460,11379.66,11405.9
2018-03-04 03-PM,11411.7,11430,11311.11,11399
2018-03-04 04-PM,11405.9,11436.46,11361,11355
2018-03-04 05-PM,11399,11430.88,11305.1,11549
2018-03-04 06-PM,11355,11560,11315.01,11540
2018-03-04 07-PM,11549,11599,11481.34,11580
2018-03-04 08-PM,11540,11580,11525.03,11520
2018-03-04 09-PM,11580,11596,11504.01,11450
2018-03-04 10-PM,11520,11526,11402,11583
2018-03-04 11-PM,11450,11588.99,11427.01,11540.55
2018-03-05 12-AM,11583,11590,11491.05,11537
2018-03-05 01-AM,11540.55,11565.99,11505,11596.1
2018-03-05 02-AM,11537,11600,11520.06,11613
2018-03-05 03-AM,11596.1,11614,11525.09,11593
2018-03-05 04-AM,11613,11635,11590,11569.9
2018-03-05 05-AM,11593,11600,11510,11543.1
2018-03-05 06-AM,11569.9,11640,11530.01,11505
2018-03-05 07-AM,11543.1,11599,11505,11500
2018-03-05 08-AM,11505,11551.9,11452,11500
2018-03-05 09-AM,11500,11560,11433,11500
2018-03-05 10-AM,11500,11500,11409.32,11512
2018-03-05 11-AM,11500,11560,11455.01,11519
2018-03-05 12-PM,11512,11586.99,11450,11521
2018-03-05 01-PM,11519,11522.48,11401,11500
2018-03-05 02-PM,11521,11522.48,11476,11547
2018-03-05 03-PM,11500,11550,11500,11538.99
2018-03-05 04-PM,11547,11550,11478,11496
2018-03-05 05-PM,11538.99,11540.99,11493,11629
2018-03-05 06-PM,11496,11650,11476.5,11632.1
2018-03-05 07-PM,11629,11679,11563.35,11599
2018-03-05 08-PM,11632.1,11675,11573.71,11607
2018-03-05 09-PM,11599,11611.9,11551,11607.02
2018-03-05 10-PM,11607,11660.34,11580,11550
2018-03-05 11-PM,11607.02,11656,11550,11450
2018-03-06 12-AM,11550,11555,11410,11403.01
2018-03-06 01-AM,11450,11460.7,11350,11398.4
2018-03-06 02-AM,11403.01,11426.6,11365,11442.22
2018-03-06 03-AM,11398.4,11442.24,11350,11407
2018-03-06 04-AM,11442.22,11464,11397,11421
2018-03-06 05-AM,11407,11459.91,11397,11470
2018-03-06 06-AM,11421,11521.79,11421,11468
2018-03-06 07-AM,11470,11480,11400,11390.05
2018-03-06 08-AM,11468,11469,11390,11439.24
2018-03-06 09-AM,11390.05,11471,11375,11111.22
2018-03-06 10-AM,11439.24,11471.2,11060,11136
2018-03-06 11-AM,11111.22,11190,11031.7,11065
2018-03-06 12-PM,11136,11170,11050,11010
2018-03-06 01-PM,11065,11094.88,11000,11229.67
