Date,Open,High,Low,Close,Volume From,Volume To
2018-01-16 10-AM,13000,13758.84,12500,13618.78,75.9,996167.85
2018-01-16 11-AM,13618.78,14650,13573,14451,41.2,582687.71
2018-01-16 12-PM,14451,14825.9,13793,14000,49.62,709229.52
2018-01-16 01-PM,14000,14600,13478.48,13600,41.61,579947.87
2018-01-16 02-PM,13600,13900,13400,13605.01,33.81,462218.06
2018-01-16 03-PM,13605.01,13900,13500,13862,29.77,409220.83
2018-01-16 04-PM,13862,13900,12766,13605.03,27.18,370070.61
2018-01-16 05-PM,13605.03,13758.44,13090.15,13200,36.82,492989.92
2018-01-16 06-PM,13200,13310,12500,13200,54.87,717485.67
2018-01-16 07-PM,13200,13399,13096.47,13200,43129,385239.39
2018-01-16 08-PM,13200,13200,12700,12740,23.31,301939.47
2018-01-16 09-PM,12740,12900,12001,12520.9,67.65,840680.24
2018-01-16 10-PM,12520.9,13310,11502,12918.22,79.77,971015.12
2018-01-16 11-PM,12918.22,13085.68,12421.78,12873.34,52.09,665233.9
2018-01-17 12-AM,12873.34,13310,12508.88,12889.1,45.84,593771.38
2018-01-17 01-AM,12889.1,13499,12800,13114.95,39.88,522395.58
2018-01-17 02-AM,13114.95,13347.94,12200.1,12725.4,23.61,307667.47
2018-01-17 03-AM,12725.4,12890.5,12050,12310.1,36.25,449985.35
2018-01-17 04-AM,12310.1,12796,11900.01,12029.11,40.72,497161.53
2018-01-17 05-AM,12029.11,12149.7,11500,11810.9,40.62,480054.08
2018-01-17 06-AM,11810.9,12329.63,11750,11995.29,55.75,672734.53
2018-01-17 07-AM,11995.29,12110,11953.43,11953.43,31.88,383812.13
2018-01-17 08-AM,11953.43,12122,11500,11915,53.89,633637.91
2018-01-17 09-AM,11915,11932,11462.63,11643.43,38.12,448191.94
2018-01-17 10-AM,11643.43,11680,10500,10500,84.06,930788.54
2018-01-17 11-AM,10500,11500,10410.1,10850,64.81,712733.79
2018-01-17 12-PM,10850,11950,10650,11115.3,45.5,507530.64
2018-01-17 01-PM,11115.3,11350,10700,11023.97,46.85,519036.57
2018-01-17 02-PM,11023.97,11150,10222,10241.61,99.94,1063257.67
2018-01-17 03-PM,10241.61,10400,9250.01,9900.39,105.92,1048654.41
2018-01-17 04-PM,9900.39,11504.29,9850,11077.81,92.63,975942.92
2018-01-17 05-PM,11077.81,11200,10394.36,10688.99,89.98,964251.29
2018-01-17 06-PM,10688.99,10799,10503.88,10551.57,41.41,439646.79
2018-01-17 07-PM,10551.57,11990,10551.55,11689.99,74.74,837928.11
2018-01-17 08-PM,11689.99,13000,11300,12301,81.93,991343.8
2018-01-17 09-PM,12301,13650,12000,13199,100.32,1276955.71
2018-01-17 10-PM,13199,13325.96,12000,12600,84.1,1072342.08
2018-01-17 11-PM,12600,13380,12000,12818.7,45.78,583920.98
2018-01-18 12-AM,12818.7,13000,12306.43,12750,34.27,432893.41
2018-01-18 01-AM,12750,12900,12500.11,12799.35,39.76,506107.1
2018-01-18 02-AM,12799.35,13299,12700,13149,27.88,363186.51
2018-01-18 03-AM,13149,13200,12564.99,12711,35.48,456668.48
2018-01-18 04-AM,12711,13000,12500,12500,23.31,297191.0
2018-01-18 05-AM,12500,12700,12100,12199.9,32.16,396663.09
2018-01-18 06-AM,12199.9,12665.89,12156.01,12440.01,36.62,454279.53
2018-01-18 07-AM,12440.01,12464.52,11623.95,11656.56,38.71,468267.95
2018-01-18 08-AM,11656.56,12100.9,11518,11977.26,28.39,337427.08
2018-01-18 09-AM,11977.26,12750,11926.4,12458.14,44.01,547584.99
2018-01-18 10-AM,12458.14,12617.25,12424,12546.2,28.62,358362.02
2018-01-18 11-AM,12546.2,12900,12501,12644.9,36.77,468964.52
2018-01-18 12-PM,12644.9,13120,12574.26,12750,43.71,564766.15
2018-01-18 01-PM,12750,12751,12328.1,12500,55.94,704434.07
2018-01-18 02-PM,12500,12550,12256.02,12550,70.9,877316.57
2018-01-18 03-PM,12536.72,13333,12500,12872.45,58.87,749030.15
2018-01-18 04-PM,12872.45,13300,12359,12497,61.87,778553.33
2018-01-18 05-PM,12497,12688.9,12301,12305,28.94,362374.19
2018-01-18 06-PM,12305,12800,12300,12710,38.46,483236.84
2018-01-18 07-PM,12710,12810,12610,12750,56.38,716266.38
2018-01-18 08-PM,12750,12900,12650.2,12800,46.68,596440.6
2018-01-18 09-PM,12800,13005,12650,12750,42.59,545442.29
2018-01-18 10-PM,12750,12838,12501.36,12800.1,31.23,395167.31
2018-01-18 11-PM,12800.1,12916.93,12659.01,12814.5,43343,406390.71
2018-01-19 12-AM,12814.5,13000,12729.33,12916,43244,314793.48
2018-01-19 01-AM,12916,13000,12692,12692,19.77,253651.58
2018-01-19 02-AM,12692,12789,12515.02,12600.9,27.41,346687.75
2018-01-19 03-AM,12600.9,12843.39,12400,12750,43281,378608.17
2018-01-19 04-AM,12750,12914.88,12500,12800.14,43157,332820.68
2018-01-19 05-AM,12800.14,12869.87,12552.67,12792.75,23.14,295895.91
2018-01-19 06-AM,12792.75,13081.95,12710.03,12896,30.34,391175.9
2018-01-19 07-AM,12896,13000,12655.7,12700,30.85,394914.32
2018-01-19 08-AM,12700,13399,12650,12995,51.42,669085.58
2018-01-19 09-AM,12995,13059.98,12908.48,12950,30.64,398044.12
2018-01-19 10-AM,12950,13015,12890.38,13000,22.64,293480.7
2018-01-19 11-AM,13000,13000,12835,12855,30.27,390331.86
2018-01-19 12-PM,12855,13030,12801,12999.5,24.71,319784.08
2018-01-19 01-PM,12999.5,13158.02,12850,12955.01,54.85,710143.79
2018-01-19 02-PM,12955.01,13045.63,12800,12830.01,26.78,344997.82
2018-01-19 03-PM,12830.01,13000,12800,12950,43365,295814.76
2018-01-19 04-PM,12950,12977.26,12844,12900,43119,246822.19
2018-01-19 05-PM,12900,12998,12600,12610.07,38.62,491963.14
2018-01-19 06-PM,12610.07,12810,12373,12561.2,45.56,571121.16
2018-01-19 07-PM,12561.2,12950,12500.1,12601,24.87,314602.98
2018-01-19 08-PM,12601,12899,12520.02,12651,43247,342253.1
2018-01-19 09-PM,12651,13000,12619.31,12808,31.92,409695.26
2018-01-19 10-PM,12808,12850.9,12700,12750,21.71,277599.48
2018-01-19 11-PM,12750,12948,12722,12925,43182,299090.94
2018-01-20 12-AM,12925,12970,12848.61,12930,23.75,306582.32
2018-01-20 01-AM,12930,13000,12867.69,13000,27.62,357862.65
2018-01-20 02-AM,13000,13000,12925,12938.05,20.29,263246.19
2018-01-20 03-AM,12938.05,13070,12921.2,12937.05,43157,341000.01
2018-01-20 04-AM,12937.05,13350,12935,13350,36.91,484109.55
2018-01-20 05-AM,13350,13711.01,13289.66,13698,42.85,577290.98
2018-01-20 06-AM,13698,13699,13333.62,13483,31.82,429095.39
2018-01-20 07-AM,13483,13680.65,13391.1,13641.06,35.77,485729.96
2018-01-20 08-AM,13641.06,13940,13598.61,13940,39.53,543335.41
2018-01-20 09-AM,13940,14100,13550,13879,44.98,628054.01
2018-01-20 10-AM,13879,14000,13700,13945,33.98,470038.64
2018-01-20 11-AM,13945,14016.51,13725,13730,27.98,387702.48
2018-01-20 12-PM,13730,13879.9,13711,13835.9,28.41,391833.8
2018-01-20 01-PM,13835.9,14000,13762.21,13801.1,20.77,287713.59
2018-01-20 02-PM,13801.1,13992.55,13731,13835.47,23.17,321470.58
2018-01-20 03-PM,13835.47,13975,13680,13699,29.36,405612.82
2018-01-20 04-PM,13699,13837,13680,13835,45.45,623407.97
2018-01-20 05-PM,13835,13954,13780,13925,43218,389611.89
2018-01-20 06-PM,13925,14058.82,13705,13945,31.76,443145.06
2018-01-20 07-PM,13945,14055,13891,13950,27.57,386056.17
2018-01-20 08-PM,13950,14097,13713,14036,29.96,418634.91
2018-01-20 09-PM,14036,14100,14030,14099.9,24.97,351176.87
2018-01-20 10-PM,14099.9,14150,14001,14024.3,26.64,375028.09
2018-01-20 11-PM,14024.3,14150,13988.71,14002.1,27.37,384856.62
2018-01-21 12-AM,14002.1,14058.11,13705,13720,27.31,378896.51
2018-01-21 01-AM,13720,13910.5,13700,13775.9,23.72,327636.11
2018-01-21 02-AM,13775.9,13998,13750,13955,22.27,309321.39
2018-01-21 03-AM,13955,13998,13801.1,13891.94,23.13,321903.48
2018-01-21 04-AM,13891.94,13892,13681,13681,43302,300081.66
2018-01-21 05-AM,13681,13728.9,13592,13592,43128,381839.71
2018-01-21 06-AM,13592,13650,13320.83,13320.83,34.87,471730.82
2018-01-21 07-AM,13320.83,13320.83,12510,12927.17,59.24,760568.1
2018-01-21 08-AM,12927.17,13460,12600,13008,52.75,682791.21
2018-01-21 09-AM,13008,13035,12900,12900,35.49,459245.36
2018-01-21 10-AM,12900,13195,12900,13100,37.61,489648.48
2018-01-21 11-AM,13100,13678,13070,13450.09,32.95,438082.52
2018-01-21 12-PM,13450.09,13600,13300,13336,31.38,422829.62
2018-01-21 01-PM,13336,13500,13256.92,13391,23.0,308316.17
2018-01-21 02-PM,13391,13430.5,13000,13132,43214,316108.99
2018-01-21 03-PM,13132,13299.78,12906,12965,43159,367967.87
2018-01-21 04-PM,12965,12965,12560.1,12820,74.98,955686.8
2018-01-21 05-PM,12820,12900,12601,12754.9,43364,278970.3
2018-01-21 06-PM,12754.9,12798.9,12661.68,12748.18,23.65,300614.06
2018-01-21 07-PM,12748.18,12878.61,12735,12773.2,43211,273794.64
2018-01-21 08-PM,12773.2,12870,12550,12565.08,43371,365943.48
2018-01-21 09-PM,12565.08,12799,12550,12711.4,22.68,287176.73
2018-01-21 10-PM,12711.4,12852.79,12620.09,12673.3,22.26,282360.57
2018-01-21 11-PM,12673.3,12807,12621,12805,22.51,286413.8
2018-01-22 12-AM,12805,12992,12784.9,12962.36,26.58,342139.69
2018-01-22 01-AM,12962.36,12979.43,12800,12800,22.46,289364.11
2018-01-22 02-AM,12800,12932.87,12665,12921.4,26.27,335724.54
2018-01-22 03-AM,12921.4,12934.17,12761.04,12859.1,22.77,293015.88
2018-01-22 04-AM,12859.1,13117.26,12850,13045,43332,271215.03
2018-01-22 05-AM,13045,13052.93,12800,12974,18.72,241886.33
2018-01-22 06-AM,12974,13150,12900,13000,25.16,327591.35
2018-01-22 07-AM,13000,13147,12930,13050,24.86,323433.24
2018-01-22 08-AM,13050,13146,12924,13000,22.84,297774.49
2018-01-22 09-AM,13000,13116.24,12905,13036.1,20.75,269829.65
2018-01-22 10-AM,13036.1,13091.99,12750,12925.01,26.31,340771.8
2018-01-22 11-AM,12925.01,12984.99,12600.01,12600.01,39.8,508316.6
2018-01-22 12-PM,12600.01,12700,12446,12650,43.8,550673.27
2018-01-22 01-PM,12650,12840,11850,12163,87.49,1073009.22
2018-01-22 02-PM,12163,12900,11950,12200,45.27,557981.79
2018-01-22 03-PM,12200,12233.74,11680,11829.67,56.68,681777.06
2018-01-22 04-PM,11829.67,12098,11750.1,11897.8,43.92,522634.09
2018-01-22 05-PM,11897.8,12100,11716,11897.72,38.98,464713.05
2018-01-22 06-PM,11897.72,11911.93,11698.86,11769.24,33.8,398604.34
2018-01-22 07-PM,11769.24,11889.97,11700,11889.97,37.72,443858.58
2018-01-22 08-PM,11889.97,12100,11655,11781.61,40.87,480368.84
2018-01-22 09-PM,11781.61,11787.5,11360,11683.63,45.48,524068.21
2018-01-22 10-PM,11683.63,12401,11543.24,11789.83,37.33,438865.89
2018-01-22 11-PM,11789.83,12453,11760.55,11968.35,32.29,384304.05
2018-01-23 12-AM,11968.35,12019.18,11660,11769.85,21.62,256815.82
2018-01-23 01-AM,11769.85,11900,11706.94,11714,23.71,280278.3
2018-01-23 02-AM,11714,11750,11643.14,11710.01,19.98,233836.51
2018-01-23 03-AM,11710.01,11937.33,11664.71,11865.6,43427,271918.04
2018-01-23 04-AM,11865.6,11930,11745.64,11745.64,43302,249218.8
2018-01-23 05-AM,11745.64,11757.6,11382.82,11395.97,49.15,565156.1
2018-01-23 06-AM,11395.97,11600,11315,11400,29.62,338098.23
2018-01-23 07-AM,11400,11430,11100,11230,41.65,469035.52
2018-01-23 08-AM,11230,11779,11095,11550,37.93,431198.29
2018-01-23 09-AM,11550,11632.85,11240,11280,26.69,304125.41
2018-01-23 10-AM,11280,11500,11280,11281.44,22.81,258869.63
2018-01-23 11-AM,11281.44,11500,11000,11100.93,51.76,579707.67
2018-01-23 12-PM,11100.93,11300,11064.17,11080.45,31.42,349712.33
2018-01-23 01-PM,11080.45,11300,11038,11199,20.42,227487.38
2018-01-23 02-PM,11199,11214.97,11066.89,11200,28.44,317404.98
2018-01-23 03-PM,11200,11368,11066,11349.99,66.0,740263.46
2018-01-23 04-PM,11349.99,12100,11338,12013.86,63.68,750387.94
2018-01-23 05-PM,12013.86,12060.04,11750,11897,31.59,374976.72
2018-01-23 06-PM,11897,12099,11850,11930,33.0,393921.02
2018-01-23 07-PM,11930,11965,11551.34,11721.73,39.42,467089.74
2018-01-23 08-PM,11721.73,11845,11554.77,11845,26.41,309263.22
2018-01-23 09-PM,11845,11892.02,11690.05,11780,34.56,407403.1
2018-01-23 10-PM,11780,11849,11730,11768.2,27.32,322169.36
2018-01-23 11-PM,11768.2,11796.09,11610,11670,24.21,283150.37
2018-01-24 12-AM,11670,11701,11550,11551,27.14,315606.3
2018-01-24 01-AM,11551,11716.72,11512,11635.8,23.22,270068.93
2018-01-24 02-AM,11635.8,11669.9,11583.41,11620,20.22,234882.42
2018-01-24 03-AM,11620,11739.99,11606.97,11665.5,19.49,227513.16
2018-01-24 04-AM,11665.5,11687.29,11452,11584,43183,280493.92
2018-01-24 05-AM,11584,11709.12,11551.96,11650.7,19.67,228509.49
2018-01-24 06-AM,11650.7,11897.82,11585,11844,22.0,257744.2
2018-01-24 07-AM,11844,11910,11700.1,11768.54,33.52,397071.23
2018-01-24 08-AM,11768.54,11893.87,11725.9,11788.9,43335,280519.81
2018-01-24 09-AM,11788.9,11920,11666,11915,23.52,276967.07
2018-01-24 10-AM,11915,11940,11756.54,11850.1,27.13,322371.86
2018-01-24 11-AM,11850.1,11950,11761,11835,30.25,358833.84
2018-01-24 12-PM,11835,12261.6,11833,12119.99,37.32,447775.87
2018-01-24 01-PM,12119.99,12200,11861,11998.39,34.33,413834.05
2018-01-24 02-PM,11998.39,12272.44,11960,12000,49.77,599751.14
2018-01-24 03-PM,12000,12000,11830,11850,30.28,361666.38
2018-01-24 04-PM,11850,11935.49,11666,11872,46.4,547478.83
2018-01-24 05-PM,11872,11887,11714.08,11841.2,21.52,253875.24
2018-01-24 06-PM,11841.2,12033.83,11841.2,11935.99,20.96,249948.96
2018-01-24 07-PM,11935.99,12050,11902,12050,23.89,285919.68
2018-01-24 08-PM,12050,12100,12011.38,12013.01,19.86,239470.17
2018-01-24 09-PM,12013.01,12150,12013,12094,22.73,274774.33
2018-01-24 10-PM,12094,12100.89,11969.83,11990,16.34,196395.24
2018-01-24 11-PM,11990,12153.07,11962.02,12152,29.82,360076.08
2018-01-25 12-AM,12152,12190,12000,12102,26.21,317635.22
2018-01-25 01-AM,12102,12191,12054.99,12140.3,43304,279748.63
2018-01-25 02-AM,12140.3,12270.1,12129.73,12236.59,28.81,351509.96
2018-01-25 03-AM,12236.59,12400,12137.7,12335.1,43155,297134.14
2018-01-25 04-AM,12335.1,12398,12127.1,12187.84,22.93,280754.98
2018-01-25 05-AM,12187.84,12230.99,12081.83,12220,20.73,251882.08
2018-01-25 06-AM,12220,12295,12154,12170,20.47,250447.91
2018-01-25 07-AM,12170,12247.33,12050.01,12150.01,27.51,334586.63
2018-01-25 08-AM,12150.01,12198.51,12006,12067.99,23.92,288841.26
2018-01-25 09-AM,12067.99,12175,11888,12132.8,28.92,348209.16
2018-01-25 10-AM,12132.8,12200,12130,12180,20.28,246686.56
2018-01-25 11-AM,12180,12214.47,12100,12100,21.21,258041.67
2018-01-25 12-PM,12100,12121,11999.5,11999.5,19.84,238932.38
2018-01-25 01-PM,11999.5,12144,11999.5,12100,43120,241618.89
2018-01-25 02-PM,12100,12150,12037.25,12063,24.43,295212.83
2018-01-25 03-PM,12063,12066,11750,11798,36.33,432660.11
2018-01-25 04-PM,11798,12100,11752.99,11810,23.27,276242.38
2018-01-25 05-PM,11810,11878.24,11750.04,11846,18.28,216429.83
2018-01-25 06-PM,11846,12070,11846,12032,43156,301490.35
2018-01-25 07-PM,12032,12100,11972,12050,43301,241357.3
2018-01-25 08-PM,12050,12149,12000,12088.03,21.37,257885.92
2018-01-25 09-PM,12088.03,12149,12001,12050,21.71,261750.45
2018-01-25 10-PM,12050,12105.53,12000,12077.12,43157,313553.7
2018-01-25 11-PM,12077.12,12077.12,12001.99,12030.06,18.76,225771.31
2018-01-26 12-AM,12030.06,12120,12003,12120,20.58,248077.69
2018-01-26 01-AM,12120,12160,12025,12160,43178,230473.19
2018-01-26 02-AM,12160,12300,12145.01,12300,43367,304730.82
2018-01-26 03-AM,12300,12300,12192.19,12218.43,22.39,273924.94
2018-01-26 04-AM,12218.43,12242,12047.98,12100,43241,256249.26
2018-01-26 05-AM,12100,12188.34,12030.08,12139.78,24.17,292516.19
2018-01-26 06-AM,12139.78,12289,12109.26,12250,25.77,314969.65
2018-01-26 07-AM,12250,12250,12000,12075.2,25.97,315084.98
2018-01-26 08-AM,12075.2,12158,11801,11901,52.01,618144.06
2018-01-26 09-AM,11901,11957.1,11650,11700.01,37.34,439514.56
2018-01-26 10-AM,11700.01,11930,11665,11731.74,31.2,365909.77
2018-01-26 11-AM,11731.74,11843.36,11635,11760,30.93,361862.18
2018-01-26 12-PM,11760,11800,11600,11800,34.67,404352.76
2018-01-26 01-PM,11800,11856.75,11689,11735,23.64,277911.33
2018-01-26 02-PM,11735,11790,11600,11740,34.75,406173.58
2018-01-26 03-PM,11740,11977.27,11725,11926.21,40.71,481695.41
2018-01-26 04-PM,11926.21,12160.73,11831,11900,35.88,430417.23
2018-01-26 05-PM,11900,11950,11811,11940,29.21,347057.76
2018-01-26 06-PM,11940,11950,11832.73,11860,43272,250581.87
2018-01-26 07-PM,11860,11916.83,11832.73,11835,25.26,299687.0
2018-01-26 08-PM,11835,12000,11835,11870,43360,203064.18
2018-01-26 09-PM,11870,11870,11810.01,11857.88,21.82,258502.66
2018-01-26 10-PM,11857.88,11868.41,11810.01,11843,24.0,284006.02
2018-01-26 11-PM,11843,11976.96,11823,11968.99,43368,298387.58
2018-01-27 12-AM,11968.99,11985.48,11820,11908.4,17.92,213541.61
2018-01-27 01-AM,11908.4,11998,11820,11875,43119,226122.76
2018-01-27 02-AM,11875,12000,11820.1,11978,43364,251763.28
2018-01-27 03-AM,11978,11990,11841.44,11875.2,43362,236890.75
2018-01-27 04-AM,11875.2,11966.13,11822,11930,20.25,241157.75
2018-01-27 05-AM,11930,12048.84,11911.82,12048.77,16.82,201532.33
2018-01-27 06-AM,12048.77,12120,11999.56,12090.02,22.28,269028.37
2018-01-27 07-AM,12090.02,12090.02,11953.43,12058.88,22.29,267564.67
2018-01-27 08-AM,12058.88,12099,11980.01,12013,19.32,232593.72
2018-01-27 09-AM,12013,12039.99,11924.86,12007.43,43211,252290.87
2018-01-27 10-AM,12007.43,12030.94,11955.04,11955.23,43207,204387.41
2018-01-27 11-AM,11955.23,11985,11767,11816.26,26.21,310633.34
2018-01-27 12-PM,11816.26,11890,11800,11880,43242,266521.66
2018-01-27 01-PM,11880,11981.94,11880,11901.41,22.27,265514.46
2018-01-27 02-PM,11901.41,12000,11879,11923.15,19.89,236902.97
2018-01-27 03-PM,11923.15,12150,11878.01,12099,36.75,440890.38
2018-01-27 04-PM,12099,12100,11906.64,12100,24.35,293386.34
2018-01-27 05-PM,12100,12129.34,11971.99,12061,18.71,226111.68
2018-01-27 06-PM,12061,12090.22,11978.28,11980,24.34,292291.8
2018-01-27 07-PM,11980,12090,11980,12065.1,21.29,256435.52
2018-01-27 08-PM,12065.1,12128,12038.01,12116.5,24.92,301420.48
2018-01-27 09-PM,12116.5,12156,12037.25,12150,20.67,250248.95
2018-01-27 10-PM,12150,12152,12050,12096.85,43215,307700.42
2018-01-27 11-PM,12096.85,12097.7,12001.1,12052.81,21.75,261941.39
2018-01-28 12-AM,12052.81,12126.98,12052.8,12091.6,43120,242893.97
2018-01-28 01-AM,12091.6,12126.98,12041.3,12100,24.78,299806.75
2018-01-28 02-AM,12100,12149,12080,12128.1,20.47,247839.68
2018-01-28 03-AM,12128.1,12148.99,12085.63,12103,20.79,251740.37
2018-01-28 04-AM,12103,12200,12099,12188.82,28.64,347643.75
2018-01-28 05-AM,12188.82,12250,12168.01,12218.4,29.97,366418.9
2018-01-28 06-AM,12218.4,12460,12189.35,12456,43281,370771.06
2018-01-28 07-AM,12456,12549,12243.01,12289.94,32.3,399697.28
2018-01-28 08-AM,12289.94,12369.28,12232.06,12333,19.38,238428.49
2018-01-28 09-AM,12333,12364,12230.1,12296,25.47,312770.88
2018-01-28 10-AM,12296,12342.39,12286,12330,43123,283127.71
2018-01-28 11-AM,12330,12400,12286,12390,29.34,362178.07
2018-01-28 12-PM,12390,12450,12171,12209,28.69,353492.55
2018-01-28 01-PM,12209,12310,12191.25,12245.64,43125,306502.07
2018-01-28 02-PM,12245.64,12308.77,12204,12263.86,20.59,252046.02
2018-01-28 03-PM,12263.86,12370.01,12200,12223.36,24.48,300099.25
2018-01-28 04-PM,12223.36,12340,12201.2,12204,21.55,263912.62
2018-01-28 05-PM,12204,12277,12080,12100,25.95,315468.74
2018-01-28 06-PM,12100,12199.89,12082,12133.5,19.47,236076.56
2018-01-28 07-PM,12133.5,12188.23,12080,12139.62,19.64,237818.49
2018-01-28 08-PM,12139.62,12249,12139.62,12185,43300,232349.9
2018-01-28 09-PM,12185,12277,12126.81,12165,25.94,316198.84
2018-01-28 10-PM,12165,12208.64,12123,12147.7,19.88,241776.44
2018-01-28 11-PM,12147.7,12167.51,12015.19,12098.4,22.55,272437.38
2018-01-29 12-AM,12098.4,12188.34,12017,12148.41,20.36,246831.39
2018-01-29 01-AM,12148.41,12148.41,11977.41,12027.92,24.68,297434.78
2018-01-29 02-AM,12027.92,12103.47,11955,11995,26.67,319952.02
2018-01-29 03-AM,11995,12049.96,11954.48,11954.48,22.73,272564.58
2018-01-29 04-AM,11954.48,12145.83,11950,12110,43303,265485.83
2018-01-29 05-AM,12110,12141,11975.1,12000,22.53,271442.64
2018-01-29 06-AM,12000,12100,11810,11849.9,43279,334688.83
2018-01-29 07-AM,11849.9,11893.87,11800,11800,18.37,217186.07
2018-01-29 08-AM,11800,11950,11780,11873.5,24.54,290765.9
2018-01-29 09-AM,11873.5,11938,11851,11860,23.56,279662.95
2018-01-29 10-AM,11860,11983,11840,11840.48,24.59,292520.96
2018-01-29 11-AM,11840.48,11925,11771,11801,30.55,361448.98
2018-01-29 12-PM,11801,11944.56,11800.01,11881.97,24.61,291223.93
2018-01-29 01-PM,11881.97,11969.99,11822,11969.99,32.46,385148.8
2018-01-29 02-PM,11969.99,12000,11873.82,11902.09,43159,335005.9
2018-01-29 03-PM,11902.09,11939,11840,11922,43188,345235.33
2018-01-29 04-PM,11922,11935.48,11862.55,11906.23,23.65,281710.28
2018-01-29 05-PM,11906.23,11997.45,11870.2,11949.99,21.73,259050.35
2018-01-29 06-PM,11949.99,11980,11873.01,11965,18.81,224324.67
2018-01-29 07-PM,11965,11972,11894,11906.56,18.64,222449.13
2018-01-29 08-PM,11906.56,11944.59,11894,11899.99,13.21,157447.17
2018-01-29 09-PM,11899.99,11939.9,11843,11887,27.78,330109.42
2018-01-29 10-PM,11887,11950,11851.5,11861.6,24.75,294305.4
2018-01-29 11-PM,11861.6,11918.99,11851.6,11876.12,21.56,256425.4
2018-01-30 12-AM,11876.12,11949,11855.33,11916,19.52,232558.5
2018-01-30 01-AM,11916,11948.87,11801,11810.06,43366,274423.09
2018-01-30 02-AM,11810.06,11858.13,11750,11761,26.0,306379.53
2018-01-30 03-AM,11761,11900,11666,11848.67,32.1,378021.33
2018-01-30 04-AM,11848.67,12000,11805.31,11899.9,43216,309290.4
2018-01-30 05-AM,11899.9,11899.9,11751,11803.7,43156,295317.01
2018-01-30 06-AM,11803.7,11844.99,11792.05,11810.9,16.66,196829.45
2018-01-30 07-AM,11810.9,11889.99,11759.27,11889.99,22.55,266135.27
